,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state,ev
5534,wWjDMAy3NjpuIN64fASGfQ,toronto,43.6557382,-79.412564,The Little Dog,M6G 1A9,23,3.0,ON,0.0033091828294776328
5535,7BoXrkEw-b98Wi1EaSH3HA,toronto,43.6567777,-79.3992574,Tasty's Caribbean Restaurant,M5T 2G6,52,4.5,ON,0.004478686731369588
5536,PD3ganU8NAGkqkcIXYPSxQ,toronto,43.6546169,-79.39909190000002,Fudao noodle house,M5T 2G4,81,4.0,ON,0.007556090389516284
5537,zC-RnKVTlGEBmzCngDzp0Q,toronto,43.7087376403,-79.3990049544,Korean Cowboy,M4P 2E6,62,3.5,ON,0.003741422241417611
5538,BrGs6OGqqtKqaLuxoMySBg,toronto,43.6546322,-79.4005588,Hanabusa Cafe,M5T 2K2,90,4.0,ON,0.0065359957595918835
5539,aPhdMKLFBcbfOAfnUXtT1A,toronto,43.6513957,-79.476186,McDonald's,M6S 1N4,14,1.5,ON,0.0005451577802950243
5540,AOrWjg7SjqrtUtp_sw6MrA,toronto,43.775714958900004,-79.2306143045,Woburn Garden,M1H 2G1,5,2.0,ON,1.4135983549416788e-05
5541,6j67nog58__bFPqd620Rrw,toronto,43.7683055,-79.2677843,Dbarkadz Filipino Cuisine,M1P 2X8,17,4.0,ON,0.0008887226936373604
5542,H8pLjdv0ZLYv749GtY1p9g,toronto,43.66718710000001,-79.4122872,Nella Cucina,M5R 3G3,9,3.0,ON,0.0021241568663465968
5543,o3dA9fcwg84luw9yamk7wQ,toronto,43.643677200000006,-79.4215955,Butter Chicken Roti,M6J 1H8,66,3.5,ON,0.005480204008663218
5544,hBqp4v9iKsM-6i56v0MBuQ,toronto,43.777757799999996,-79.3444512,St. Louis Bar & Grill,M2J 5A7,53,2.5,ON,0.0024375447263272733
5545,PQ6pDjHP0P28D3CY5UNxDA,toronto,43.730669299999995,-79.4666262,Forget Me Not Cafe,M3K 1E6,89,4.0,ON,0.007970930957780745
5546,XTc_HX2KbKzkKrRklZUDiA,toronto,43.7740428,-79.24120040000003,Thai One On,M1H 2W5,34,2.0,ON,0.0016216384050738648
5547,NmXB2KhGXHKMCMAKILpCCA,toronto,43.6723558,-79.32183420000001,Eulalie's Corner Store,M4L 1Z8,23,4.5,ON,0.0015091265539824475
5548,rGAv357wiAolbMnmHLLc2w,toronto,43.6655769,-79.46932120000002,North of Bombay,M6P 1Z3,33,3.0,ON,0.0006984391984618184
5549,ep4-gZ78231KdAHfVWWUpQ,toronto,43.6611129,-79.428763,Health Service Centre,M6H 1L7,4,4.0,ON,0.00013904533641029873
5550,Uw-kIS3HTuAohfg0edQZ3Q,toronto,43.6604177399,-79.34348176479999,Joy Bistro,M4M 1J3,129,3.0,ON,0.007328340602765266
5551,B_L1YVZN4C9dhap2Tn_jtg,toronto,43.65437899810001,-79.4231938943,Gobo Sushi,M6H 1A1,17,2.5,ON,0.00020615077114782504
5552,UsFFaNUWG5u7f9rHpJBHRQ,toronto,43.66074920000001,-79.5113246,Domino's Pizza,M8X 1Y6,5,4.0,ON,0.00010174722643299636
5553,3xnp-QeBCYR7_aA_xPIi1w,toronto,43.73409960000001,-79.605779,Osmow's,M9W,15,3.5,ON,0.00048472992359088605
5554,AyuE2AyyKSZj97SNLAHM9w,toronto,43.655442462299995,-79.3816711035,Sbarro,M5B 2H1,16,1.0,ON,0.0002916205984122032
5555,sXg2NCfiCqK_X_4R5NK_jQ,toronto,43.6482201,-79.4001694,BarChef,M5V 2B2,284,4.5,ON,0.026807091592109616
5556,Ejs--ofQoRyAtfRdUFuFhA,toronto,43.648443,-79.38822629999999,Copa By Sea,M5H 3H1,65,3.0,ON,0.0034657983080532426
5557,baUPq-DpNPAsj0BqQRwjZg,toronto,43.64867810000001,-79.3972345,Wing Machine,M5V 2A6,3,3.5,ON,0.000353541413035594
5558,KSXhl0JY7XNeBW732fURQg,toronto,43.7078503,-79.3918954,Popeyes Louisiana Kitchen,M4P 1J4,10,2.5,ON,0.00017615094823662802
5559,o9bZtA-swBQV3YDCGqaFXw,toronto,43.6414915,-79.3802567,Harbour Eats by Mercatino,M5J 2L9,9,2.0,ON,0.0004951798105079896
5560,vsi_PMRgyFy4_vVfQErtCA,toronto,43.6656732,-79.35068879999999,Pearl Court Restaurant,M4M 1Y2,72,3.0,ON,0.004499553202116279
5561,ixGb4NLfgD90wZHlw94rLw,toronto,43.7725733,-79.3218593,Pizza La Rosa,M1T 1A3,67,4.0,ON,0.0013482276767309794
5562,WnUttoJffplgWaQGR2J2Xw,toronto,43.6490619,-79.42047840000002,The Saint Tavern,M6J 3A1,122,3.5,ON,0.013609154987620916
5563,fm6WsvdktoYphVMqt6Xjng,toronto,43.6885689,-79.4121963,Sushi Lovers,M4V 1X3,6,3.5,ON,7.213120781245201e-05
5564,pfAoH1_m-Wscl-hLjTN5yQ,toronto,43.6461256,-79.41967259999998,Omaw,M6J 2Z3,9,4.5,ON,0.001064681235397157
5565,ZZF5iqlKFBWJSGSZzWHMzA,toronto,43.653687700000006,-79.39846159999998,Lucky Red,M5T 2E7,78,3.5,ON,0.009949399748864789
5566,aRvCyCpwxgIqjXSSZ8pt3g,toronto,43.6669766,-79.4120512,Volta Espresso,M5R 3G3,27,5.0,ON,0.0018923018746330956
5567,75HVFV2yYaaz0qH_KCgyFQ,toronto,43.6723771,-79.3228637,The Siddhartha,M4L 1Z7,33,3.0,ON,0.00150113439907087
5568,ibNxVcSE7peefvDUGEFvzQ,toronto,43.6507396534,-79.4505900824,Cider House,M6R 2N1,32,3.5,ON,0.0016743152242766092
5569,yMeoVQ91eYd4CUtIRyf0dw,toronto,43.656974700000006,-79.40519499999998,Kahawa Coffee House,M5T 1S7,4,4.5,ON,0.0005379578536093335
5570,c8W-jLGOk74_h9gOa68xSQ,toronto,43.822058,-79.298592,One Plus One BBQ,M1V 5N1,14,3.0,ON,0.00043384448683859305
5571,Cfj526DoysI9UvojIrRsUw,toronto,43.822058,-79.298592,Asian Kitchen,M1V 5N1,3,2.5,ON,0.0016930378981003906
5572,YHubCF0Ua0uC6HC2tm-arQ,toronto,43.6496115,-79.43013859999998,The Federal,M6J 3L5,138,4.0,ON,0.013554375142894154
5573,sEAKw3MZkER1u_1fzIeD3g,toronto,43.7643859,-79.4112059,Gol Take-Out,M2N 3G1,18,4.0,ON,0.0012393556316081097
5574,fDigIWxeiP8PnzemBKpHcw,toronto,43.7895516,-79.3019328,MR Shawarma,M1T 2M5,4,3.0,ON,0.00018723115851932917
5575,9B60pq5ZkdY_8G4X1MAAFA,toronto,43.7013098,-79.3974301,Hiro Izakaya,M4S 1Z9,3,3.5,ON,1.2481419592683701e-06
5576,Q2xmQsHQHNkZsWoXHZ8l5A,toronto,43.6309217,-79.4227667,Acqua Dolce,M6K 3C3,6,3.5,ON,9.928497398470499e-05
5577,nbhBRhZtdaZmMMeb2i02pg,toronto,43.7821307238,-79.4904436859,Sunnyside Grill,M3J 3K5,10,4.5,ON,3.031491930323992e-05
5578,0xy5_iqOYWp_XRXpeb-IFQ,toronto,43.731530600000006,-79.4040711,ViPei Bistro,M4N 2M4,9,4.0,ON,0.0005697974800770657
5579,fEX4-PHpaAJqO2tBtMr9xg,toronto,43.6617315,-79.3812003,Coffee Zone Limited,M5B 2E9,8,4.0,ON,0.000929885129061104
5580,iQbvBT1PY1FQdxGUC30nZQ,toronto,43.6555125543,-79.3817279488,Mucho Burrito,M5B 2M8,17,2.0,ON,0.0012390509729357667
5581,TibTrHAfWQwTKRIdIy1kSg,toronto,43.66283,-79.36754040000002,The Tilted Dog Pub & Kitchen,M5A 3A2,51,4.5,ON,0.00294256997814678
5582,90WL2eC_jNfR1_lwGhkHFA,toronto,43.66424050000001,-79.4146051,Sharetea,M6G 1K8,27,4.0,ON,0.0031510567464446086
5583,pFCU_1SI56bB3sOLEPNf_A,toronto,43.6803824,-79.287355,Savoury Grounds,M4E 1S8,6,3.0,ON,0.0014299244848446546
5584,mt5ffC8wAnfs9lkdGq8bng,toronto,43.6336851,-79.53184370000002,Buns Master Bakery,M8Z 5G9,3,3.0,ON,3.14289397787072e-05
5585,ja37wTbrmYObsGw-_ZKZhg,toronto,43.653842299999994,-79.39551309999997,Legend Aroma Food,M5T 1G7,5,2.0,ON,0.000131981245583222
5586,ya4LH37T3KMdKYGGl7McDA,toronto,43.688586799999996,-79.39206259999997,St. Clair Gonoe Sushi,M4T 1M9,4,3.0,ON,4.222864753983882e-05
5587,gkdDv5iGZnlowHJFCtjr8w,toronto,43.7457253,-79.29223459999999,Lebanese Bakery,M1R 2Z6,7,4.5,ON,0.00032361105826915026
5588,mM1F-SZsNwvpgmtaEkXrnQ,toronto,43.656838,-79.35890649999997,Sweet Marie Variety,M5A,4,2.0,ON,0.001166086756952171
5589,owfd8FWiwn2zxITgYmtaaA,toronto,43.6532108,-79.4517542,Homebake Pizza Company,M6R 2N4,5,3.5,ON,0.00017908774946558082
5590,s-S2xzhmyWw7TUDet7WBnQ,toronto,43.649564359799996,-79.3846458569,Front Street Foods,M5J 2L5,53,4.0,ON,0.009470982837097994
5591,Sk_goTnoF47baNHScn3LRA,toronto,43.7686976,-79.4131633,North York City Centre Food Court,M2N 6L6,7,2.5,ON,0.0007214617554077275
5592,hLDEtvhH3Z5H1J5-3UM5kg,toronto,43.6455612,-79.41920290000002,Boralia,M6J 2Y9,140,4.5,ON,0.0156765644876611
5593,G-cbWSrIddcCFUZqRdKvCA,toronto,43.6496625,-79.3715411,The Corner Place,M5C,81,3.5,ON,0.0059895794657145235
5594,PQLb7kF0vQlrtXpuS2JJww,toronto,43.6407692721,-79.4343257291,Superpoint Express Parkdale,M6K 2S1,5,3.5,ON,0.0014781443497120972
5595,3bd0CTqaBAu28vJKOxdkkA,toronto,43.6387,-79.41772399999998,Liberty Noodle,M6K 3P6,22,2.5,ON,0.0014172972659707032
5596,dp6Cb_S8uCzZK_h5tpq_Kg,toronto,43.67944110000001,-79.436944,Paracas Peruvian,M6E 1A2,15,3.5,ON,0.0023871004242677404
5597,kgO6-UeYVJMpPHIBwXOnvg,toronto,43.6485730985,-79.3977102265,Cool N2,M5A 1T3,45,4.0,ON,0.005886479798819439
5598,slCEVhYos8olUoEOPyAEgw,toronto,43.7863770358,-79.472809384,Bombay Roti,M3J 3N3,12,3.0,ON,0.00042863148653670725
5599,nFikPH1pjWY1m__4ZNfV9w,toronto,43.657131299999996,-79.4035757,Thymeless Bar & Grill,M5T 1S5,10,3.5,ON,0.0007101837811103073
5600,2X5I7wY_bqYWOub-q2Ba3Q,toronto,43.6270435,-79.49881429999998,Kovalsky Restaurant,M8Y 1K8,42,4.5,ON,0.0016528324469835493
5601,Qi8RwNsp4_3U6XXucj6B5w,toronto,43.6785308,-79.4397324,Baked on Lauder,M6H 3E4,3,4.5,ON,0.00015368355649343038
5602,zrYpLdnGKA_EmOhgRCy_vg,toronto,43.65679160000001,-79.4069317,Pomegranate Restaurant,M5T 1T3,160,4.0,ON,0.015017358148636773
5603,4YXsUnpiD3andxLj060FRQ,toronto,43.674468,-79.43375959999999,Rockabilly Rock,M6H,6,4.5,ON,0.0004970548956844458
5604,BfE8TnYa_LI1PyNSgs_v_g,toronto,43.647989,-79.373396,D.W. Alexander,M5E 1M2,54,3.5,ON,0.00530735737869738
5605,6oq1tUbRkfC7Qye2SrdxMw,toronto,43.689031299999996,-79.5851311,Tucker's Marketplace,M9W 6A2,78,3.0,ON,0.0019921118525706907
5606,C7EuQXZAGz7mIGf0kzF9sQ,toronto,43.660489500000004,-79.34212740000002,Rowe Farms,M4M 1J4,17,4.0,ON,0.0025911306428550132
5607,b04Z16vAIzzk2CAeDLBmYA,toronto,43.65442720000001,-79.3903373,Hoosier Daddy's BBQ,M5T 1G1,3,4.0,ON,2.939969709711251e-05
5608,v5iwQIWvbJVslnxV-_BXww,toronto,43.675011804099995,-79.4069091976,Sushihwa,M5R 1V7,12,3.5,ON,7.75256537536487e-05
5609,HzZWnYs_qINLuXCjXyLPhw,toronto,43.6570792,-79.43316690000002,Dufferin Grove Organic Farmers' Market,M6H 4B1,11,3.5,ON,0.002043155792003623
5610,QJf992yAgUpNeFMuTTPQ1A,toronto,43.6502593623,-79.38870918010001,HotBlack Coffee,M5V 1Z4,91,4.5,ON,0.011141605944680855
5611,g9zm0uJiyINoiOz7oT7f8w,toronto,43.60045220000001,-79.5057575,Golden Cook Caribbean Restaurant,M8V 1J5,3,4.5,ON,0.0001026533386330213
5612,5Illcs9aBYZlaJp9BiGjng,toronto,43.6452279862,-79.4002473229,Jimmy's Coffee,M5V 2N3,139,4.0,ON,0.01591437232485743
5613,9WxWA647p6uENmpdP13MTw,toronto,43.6174401,-79.53841290000003,Lindt Chocolate Shop - Etobicoke,M8Z 1T5,4,3.0,ON,0.00023538122586395173
5614,4m_hApwQ054v3ue_OxFmGw,toronto,43.6454236,-79.3962213,Patria,M5V 1L7,386,4.0,ON,0.039373951231889394
5615,6UXylV_sJz5ufvhsrF1wrw,toronto,43.6896565,-79.39485069999998,Gill,M4V 3C6,3,4.5,ON,0.00016680078387480544
5616,XxjrqA5jrzLH0EdCKUG9Mw,toronto,43.6658792,-79.3189651,I Deal Coffee,M4L 1E9,4,4.5,ON,0.00034473478210780395
5617,PyjnsWzNUTo1n2ohq0QznA,toronto,43.665519700000004,-79.4718843,Dirty Food Eatery,M6P 1Z7,39,4.5,ON,0.0017146392070097893
5618,qPVqfJAzC8APF8aWGBtFRA,toronto,43.649718,-79.4306042,Antler Kitchen & Bar,M6J 1Y6,138,4.5,ON,0.012460352663540016
5619,3cqB5VOEBP52C9wbC8P-UA,toronto,43.6391573,-79.4445333,Maialino Enoteca Italiana,M6R 1B3,18,3.5,ON,0.0014388919997656798
5620,lxlwz6rF3psUP8FBoU-Vgg,toronto,43.657196547299996,-79.4033568221,Osmow's,M5T 1S5,9,2.0,ON,0.00013615230279689697
5621,wVnvWvuS7ZZMQwW8uQEcmg,toronto,43.665867799999994,-79.3811324,Oishii Japanese Restaurant & Bar,M4Y,7,2.0,ON,0.0004723937372064311
5622,nIwtGMkMyx0elLxVFs1D6A,toronto,43.65302,-79.4684988,Aztec's Mine,M6P 3K9,61,4.0,ON,0.0023893797503565625
5623,W6zJtBokhnJvpHlZbROBBQ,toronto,43.6544382,-79.38069940000003,McDonald's,M5B 2L9,14,3.0,ON,0.0013365828163644311
5624,4k7qmYCICJP_1FPLoDHDIg,toronto,43.6361284,-79.5400484,Souvlaki Hut,M9B 1B1,16,3.0,ON,0.0003960041671214414
5625,yjlrIZ5FtsiYFIn3xiaNIw,toronto,43.7136804,-79.4001255,Sushi Shop,M4P 2J3,18,3.5,ON,0.0015363485355130056
5626,_o8E7077bwKmN36vgckP7Q,toronto,43.650623045699994,-79.3764788657,Liquid Nutrition,M5C 2C5,3,1.5,ON,0.00015501850050762253
5627,SYtvm5TWzdkh9iKZrWGa1g,toronto,43.7130784,-79.3078721,Beanwise Coffee Outlet,M4B 2T8,6,3.5,ON,0.0005441265744777038
5628,IgOnpzTC2dKMimgIm88_Lw,toronto,43.8324428117,-79.2675217084,Rollz Ice Cream,M1V 5E2,11,4.5,ON,0.0002947753346383142
5629,299zxPD5gd-mB00nBsKJuQ,toronto,43.6483196,-79.44966840000002,The Dizzy,M6R 2M6,31,3.5,ON,0.0025187805223465115
5630,111d13yLgIdqvpZekgVnbQ,toronto,43.7021058,-79.38747109999998,Pallucci,M4S 2M4,5,3.0,ON,0.0006799871556235125
5631,TozYSxnKbMECma0exWdnFg,toronto,43.68128239999999,-79.4287282,FK,M6C 1B5,9,5.0,ON,0.00033269272863852294
5632,jja-jgwT5vRAUuL-G_4qKw,toronto,43.773926,-79.251488,FreshCo,M1H 2K3,4,3.0,ON,8.475713045199834e-05
5633,bKkQI4pxnTPKWw3sI6fJ2w,toronto,43.643677200000006,-79.4215955,Burger Bass,M6J 1H8,10,4.0,ON,0.0009823882020554232
5634,KtSEqZbGV1WHgOgtSMEZFQ,toronto,43.6858784,-79.393189,Capocaccia Trattoria,M4T 3A7,51,3.5,ON,0.0041604329123157546
5635,HpPCtuiaO8Tkc655O6-Wpw,toronto,43.665451399999995,-79.4812508,Caboose Coffee House,M6P 2A4,7,4.0,ON,0.0009988632238137362
5636,LMyeQgw0qO91iCnkltDI4A,toronto,43.6576853,-79.4023603,teashop 168,M5T 1S2,5,3.5,ON,0.0004559391868331025
5637,DlhhSd13HsuRqPT6h3kvAg,toronto,43.6623851,-79.4044602,Harbord Bakery,M5S 1G7,50,3.5,ON,0.004581636876745779
5638,1XhmwU5PhWABf7IqeLwfBA,toronto,43.7426355,-79.3076541,4C Broast Chicken,M1R 2Y1,10,4.0,ON,0.00046978290259051857
5639,SNVl3ymqmOSy-x1-eZC-Gg,toronto,43.6564976,-79.3782647,Subway,M5B 1C9,4,3.0,ON,0.000665500267687852
5640,6aOnrzf15RMqFNOQ-_ElIA,toronto,43.657599499999996,-79.48768340000002,COCO Crafted Organic Chocolate,M6S 2E2,16,5.0,ON,0.0023768216691722466
5641,CyKi4WgsRNpp3jgsxBEcDg,toronto,43.713539600000004,-79.36498399999998,North Shore Pie,M4G 2L1,34,4.0,ON,0.005007207105574039
5642,mLDpnm8UQRVNXmQa1u1-Uw,toronto,43.7387946,-79.565989,Las Palmas Latin Restaurant,M9V 1L2,3,4.5,ON,2.6312803486498166e-05
5643,O4d9Cfj4Ta3ZeAQwygKIdA,toronto,43.64103,-79.435261,Ali Baba's Middle Eastern Cuisine,M6K 1L9,22,3.0,ON,0.0007133003729843168
5644,__8j8yhsmE98wNWHJNyAgw,toronto,43.6482311,-79.38925640000002,Urawa Sushi,M5H 1X6,81,3.0,ON,0.004312379875091656
5645,aE3xZDupKTiBVQiqahTLxQ,toronto,43.7180697,-79.42968,Moksha Restaurant,M6B 3B6,3,2.5,ON,1.5618518277772768e-05
5646,TQ0jluiui-xfCzPS7WkNMw,toronto,43.646968996400005,-79.3873890862,Metro Hall Farmers Market,M9N,3,4.0,ON,0.0002920761185356625
5647,X5e3xIixJUN3OMagh0_oLQ,toronto,43.6805738,-79.2856111,Tropical Thai Cuisine,M4E 1T3,22,3.5,ON,0.0002463672465391562
5648,8eeRctF8Tvv9TBTz7n4hGQ,toronto,43.652795399999995,-79.3788429,Tim Hortons,M5C 3G7,4,3.0,ON,8.731395976529318e-05
5649,5XYR6doRa5Nj1JMfSDei6A,toronto,43.64952720000001,-79.42212140000002,Nova Era Bakery,M6J 1X4,40,3.5,ON,0.0049223116285635905
5650,BgJNmjmw7YPgcgN9P9G74A,toronto,43.6555203,-79.41410690000002,Acadia Restaurant,M6G 2Y3,39,4.0,ON,0.007440710954159103
5651,02RO4qUVQK-OnKlBF34otQ,toronto,43.6577477,-79.37918359999998,Balzac's Coffee Roasters,M5B 1X8,43,3.5,ON,0.0031305508408499237
5652,JrB6On8q8f1_ICQSCLg47w,toronto,43.657030999999996,-79.381005,Five Guys,M5B 1A1,132,3.5,ON,0.011520189147952583
5653,FML0YqZ7dLBBC3Suap4_4Q,toronto,43.64755039999999,-79.40386529999998,416 Snack Bar,M5T 2R7,287,4.0,ON,0.035350616918522294
5654,35SEr0cPTuoBJ1DYQ686pA,toronto,43.789922107799995,-79.4184596229,Katsuya,M2M 3W5,257,4.5,ON,0.015962226708570705
5655,mAMWh1htdpk4jYJ6vOvM4g,toronto,43.68458070000001,-79.31891970000002,Quattro 4 Ragazze,M4C 1H8,23,4.0,ON,0.0008205274537970866
5656,p-Gnw4l-7436mtet4ojVlA,toronto,43.6824455,-79.3284671,Red Rocket Coffee,M4J 1M9,77,4.0,ON,0.007701654459643562
5657,3CSypkv-tJsf-CzXc3qoXQ,toronto,43.6513001,-79.4507291,Village Meat Products & Deli,M6R 2N1,7,5.0,ON,0.0005914963398672852
5658,4WSDd4jlfLeuNnZ__o4LHQ,toronto,43.8155128235,-79.3229706756,BAKERY 18,M1W 3Y1,10,4.0,ON,0.0027103726954414062
5659,wao8YhDY_al99JSrHl3Qow,toronto,43.8251957,-79.2761678,Alton Restaurant,M1V 3Z4,14,3.0,ON,0.0022967373481557335
5660,Nz44ccUso3nq5S2OlQHNlA,toronto,43.7895828,-79.30258590000003,Mexico Lindo,M1T 2M5,142,4.0,ON,0.006593046509139069
5661,Q8fyNFjkQrG1_qxUxwI3vg,toronto,43.70818120000001,-79.3894089,Hokkaido Sushi,M4P 3C2,48,2.5,ON,0.002597130005491246
5662,VrSxKWokl9292HOgU7A46g,toronto,43.6487608,-79.4497361,Mabel's Bakery,M6R 2M6,35,3.5,ON,0.0038233004761118643
5663,i2O5tXByY_m5cSeV3dKu-w,toronto,43.7714997,-79.41292209999997,Freshslice Pizza,M2N 5P8,16,3.0,ON,0.0008737459108502513
5664,rOyzxtWGekcMBc4aNinZjg,toronto,43.7003475,-79.4296338,Bistro Grande,M6C 2C5,8,3.5,ON,0.0006192774585552124
5665,Cw4CAZ3t7X1S-0svpc4YWQ,toronto,43.6518348,-79.4084137,Hudson Kitchen,M6J 1V1,60,4.0,ON,0.010111911579739778
5666,6Y01DAOBtDo9BwXGW4dR7g,toronto,43.652877399999994,-79.3974686,Luscious Desserts,M5T 1H1,22,4.0,ON,0.0012318498938484683
5667,XCUXCTHvY8QVR4xU0DF__w,toronto,43.665688700000004,-79.351097,Dumpling House,M4M 1Y2,75,3.5,ON,0.0059387891692348595
5668,S_1yoGqCyY57rdzFav67eg,toronto,43.710464200000004,-79.363562,The Leaside Pub,M4G 3W2,12,2.5,ON,6.530211725456246e-05
5669,frk_oIgPWrnZYiQ6zok9Lg,toronto,43.738214299999996,-79.21837,The Village Roaster,M1M 1R5,6,3.5,ON,0.0015280822027797748
5670,QxByT5k1Og8LgddjHI9kag,toronto,43.6624689,-79.3670113,Peter's Cajun Creole Pizza,M5A 2Z4,28,3.5,ON,0.0013765046060749727
5671,_tINCWlo445Mh69IUtE1LA,toronto,43.706305,-79.442388,Bigabaldi's Pizzeria,M6B 1R7,8,4.0,ON,0.0031081355053321443
5672,VUADGMPLJoWqhHb1G4LIcA,toronto,43.6492987,-79.42244699999998,Veghed,M6J 1X3,55,5.0,ON,0.003041498037266604
5673,saijdv-vXJrvsCfvr7SZOw,toronto,43.6600471,-79.37880229999998,Katsuya,M5B 2M2,211,4.5,ON,0.015325064320346814
5674,-wacMjBR6_gz1AAGlulSDQ,toronto,43.6618191,-79.42636529999999,Sheesha Lounge and Cafe,M6G 3T6,40,3.0,ON,0.0014155299279319231
5675,BLCDcaDMn6vZNhGOvUCzsw,toronto,43.6686961843,-79.3068349734,Aroma Espresso Bar,M4L 1H2,6,4.0,ON,0.00024966547220255173
5676,XNaRdASCJ3OlSxrlVKH4Dw,toronto,43.6542373,-79.3925858,Eskimo Tea House & Dessert,M5T 1G5,18,2.5,ON,0.0031581257130394473
5677,t8yi2l7pZF43Rlf9_lHdDA,toronto,43.64953610000001,-79.3777767,Hero Certified Burgers - King & Yonge,M5C 1S8,29,2.5,ON,0.0018784803558680714
5678,_cVCzKQGt23KKW1M07Yvkw,toronto,43.644897799999995,-79.415899,Jules Bistro,M6J 1G6,20,4.0,ON,0.0019880324925909787
5679,IJk8kLNOxtx0SIg3FmQReQ,toronto,43.68013010000001,-79.33801329999999,Boodle Fight,M4J 1L8,13,4.0,ON,0.0006750666863698186
5680,-HXOZtMZWtTtzBcEswNZ8w,toronto,43.6689833,-79.48356,Vietnamese Noodle House,M6N 1L2,4,4.0,ON,9.543516308798506e-05
5681,N-U0o7hIKy3Z6KY_O4RuPg,toronto,43.6698988,-79.43154859999999,PICEA997,M6H 1Z5,32,3.0,ON,0.0015981849567414936
5682,FS8uGqtkLVl5P5iPhTAGjQ,toronto,43.7629483325,-79.2921445146,Robin's,M1P 2H6,5,3.5,ON,0.0002534571788239093
5683,o8FqONzkV3NcdzEiJpc0qg,toronto,43.6504938,-79.47976120000001,Black Rabbit Cafe,M6S 1N9,7,3.5,ON,0.0006529873517017321
5684,-tNRoUbkNEGKr2920PE_Vw,toronto,43.663358075699996,-79.4185703357,Fubar,M6G 1LM,3,4.5,ON,0.0002218287250377922
5685,0o9imYHyCGVvkR0NyJDCoQ,toronto,43.6444125,-79.4183518,Lipstick & Dynamite,M6J 1H1,30,4.0,ON,0.0028214538200119804
5686,juLWWe-wVh_1uMLMAaP4qA,toronto,43.6405223,-79.3923793,Tea Shop 168,M5V 3M5,22,2.5,ON,0.0013033434882638872
5687,t5mTYSaFtxiDGWVVR_A6qg,toronto,43.6834386,-79.299971,Cool Runnings Restaurant,M4E 2V8,81,4.0,ON,0.0033396512476422478
5688,OudlgGPrnAexhMaJL-4Guw,toronto,43.705045973199994,-79.4918587804,Dulce Aroma,M6L 3C9,3,4.5,ON,0.00024914370091734414
5689,43PeF0ERpSIiEbXM6f9N2g,toronto,43.6777565,-79.3515772,Megas Restaurant,M4K 1P3,45,2.5,ON,0.0037439298762855728
5690,-G7bby_wc7qEKTV31ufDcA,toronto,43.783954,-79.472774,Famous Laffa,M3J 3H9,6,4.0,ON,0.0003789282355955814
5691,cBiLO_HRusHL7D-ZepDlaQ,toronto,43.6649401,-79.412598,Miga,M6G,7,2.0,ON,0.00032105141235386144
5692,EHQ8rPPYTBE6EJhh7iMpjw,toronto,43.726694200000004,-79.23012879999997,Thai Indeed,M1M 1P1,27,4.0,ON,0.0006320741505619076
5693,SCklYa_jhihWAcfIn-_chg,toronto,43.65979520000001,-79.3462868,Bonjour Brioche,M4M 1H7,265,3.5,ON,0.02599368111478293
5694,VRE0F_MunQ6jlQxQ6fJ7Cw,toronto,43.6750663,-79.406611,Nancy's Cheese,M5R 1V7,9,4.5,ON,0.0023620342818999216
5695,UNRkCTvBprmw7dE7q-Ae_Q,toronto,43.82454600000001,-79.29985500000002,Amigo Steak & Seafood House,M1V 5N1,6,2.0,ON,0.0004958022466572692
5696,B354S4lFcl2Rqbz_EgQweA,toronto,43.6542138,-79.4193016,Metro,M6G 1C5,28,2.5,ON,0.0017325235978620955
5697,td9FZybutwNG7DgocHCiXA,toronto,43.6546713,-79.386172,Lai Wah Heen,M5G 1R3,179,3.5,ON,0.015129397611180255
5698,CDsYDpAcfDE_81OHRjVIHQ,toronto,43.7092648,-79.24957590000002,Thai Naka,M1N,13,4.0,ON,0.0016251673282882762
5699,5KHvSQ9D85ZfBiTXQig4bg,toronto,43.654664269099996,-79.3889611959,Tim Hortons,M5G 2K8,3,4.0,ON,0.0005261620875348473
5700,vNbh1fyqQQoNsCDoxAAZNQ,toronto,43.64863620000001,-79.3817439,Forno Cultura,M5X 2A2,26,3.5,ON,0.002706173553862192
5701,JluBdtULf0uQADj9xq5YvA,toronto,43.65455410000001,-79.4009272,Global Cheese,M5T 2K1,74,4.0,ON,0.010463418394608154
5702,MLaUNrBiiBo11RP1kaV8TA,toronto,43.7683588,-79.4690242,Radiance Restaurant and Banquet Hall,M3J 2C7,3,2.5,ON,1.710261799454577e-05
5703,Pz13Ru_-U4qoZiu89ezVmQ,toronto,43.6710536,-79.3909546,Utsav,M5R 1B8,108,4.0,ON,0.0070224587100025096
5704,nWbBiQCJD6GJScCGqKqSYA,toronto,43.7295800276,-79.2829975113,Mucho Burrito,M1L 2M6,3,2.5,ON,0.00027982346672261954
5705,KNOuvGb2HoeWnyxSOIYyHg,toronto,43.6613304,-79.4304502,Field Trip Cafe,M6H,35,4.5,ON,0.003548476330892103
5706,fJruVPprYx5nbRe6UbwIvA,toronto,43.7302042,-79.40329229999998,Mashu Mashu,M4N 2L8,4,4.0,ON,9.406256316627076e-05
5707,X_siTA_5pEvKUpNhYcxXOw,toronto,43.6410203,-79.4351593,Skyline Restaurant,M6K 1L9,32,4.0,ON,0.0031324725289918367
